%time,field.data
1698138321848287105,-0.01
1698138321948223114,-0.01
1698138322048744916,-0.01
1698138322148375988,-0.01
1698138322247854948,-0.01
1698138322348434925,-0.01
1698138322448127985,-0.01
1698138322548264026,-0.01
1698138322647886991,-0.01
1698138322748075008,-0.01
1698138322848278045,-0.01
1698138322948422908,-0.01
1698138323048399925,-0.01
1698138323148539066,-0.01
1698138323248544931,-0.01
1698138323348181009,-0.01
1698138323447824001,-0.01
1698138323548226118,-0.01
1698138323648207902,-0.01
1698138323748343944,-0.01
1698138323848476886,-0.01
1698138323948257923,-0.01
1698138324048249006,-0.01
1698138324147772073,-0.01
1698138324247834920,-0.01
1698138324348603010,-0.01
1698138324448350906,-0.01
1698138324548299074,-0.01
1698138324648216009,-0.01
1698138324748205900,-0.01
1698138324848280906,-0.01
1698138324948251008,-0.01
1698138325048310041,-0.01
1698138325148322105,-0.01
1698138325248193025,-0.01
1698138325348480939,-0.01
1698138325448241949,-0.01
1698138325548286914,-0.01
1698138325648228883,-0.01
1698138325748368024,-0.01
1698138325848392963,-0.01
1698138325948175907,-0.01
1698138326048216104,-0.01
1698138326148523092,-0.01
1698138326248224020,-0.01
1698138326348464965,-0.01
1698138326448143005,-0.01
1698138326548439979,-0.01
1698138326648386955,-0.01
1698138326748428106,-0.01
1698138326848236083,-0.01
1698138326948259115,-0.01
1698138327048559904,-0.01
1698138327148349046,-0.01
1698138327248287916,-0.01
1698138327348341941,-0.01
1698138327448368072,-0.01
1698138327547992944,-0.01
1698138327648013114,-0.01
1698138327747944116,-0.01
1698138327847827911,-0.01
1698138327948158979,-0.01
1698138328048010110,-0.01
1698138328147898912,-0.01
1698138328248070955,-0.01
1698138328348062038,-0.01
1698138328447741985,-0.01
1698138328547940015,-0.01
1698138328648174047,-0.01
1698138328748239994,-0.01
1698138328848150014,-0.01
1698138328948327064,-0.01
1698138329048279047,-0.01
1698138329148247003,-0.01
1698138329248114109,-0.01
1698138329348598957,-0.01
1698138329447864055,-0.01
1698138329547867059,-0.01
1698138329647757053,-0.01
1698138329747838020,-0.01
1698138329848022937,-0.01
1698138329948353052,-0.01
1698138330048190116,-0.01
1698138330148257017,-0.01
1698138330248327970,-0.01
1698138330348597049,-0.01
1698138330448322057,-0.01
1698138330548191070,-0.01
1698138330648710966,-0.01
1698138330748003005,-0.01
1698138330848272085,-0.01
1698138330948149919,-0.01
1698138331048265933,-0.01
1698138331148180007,-0.01
1698138331248195886,-0.01
1698138331348232030,-0.01
1698138331448159933,-0.01
1698138331548470973,-0.01
1698138331648365974,-0.01
1698138331748368024,-0.01
1698138331848603963,-0.01
1698138331948220014,-0.01
1698138332048265933,-0.01
1698138332148370981,-0.01
1698138332247817039,-0.01
1698138332348077058,-0.01
1698138332448080062,-0.01
1698138332548481941,-0.01
1698138332648205995,-0.01
1698138332747997999,-0.01
1698138332847930908,-0.01
1698138332948172092,-0.01
1698138333048103094,-0.01
1698138333148268938,-0.01
1698138333248146057,-0.01
1698138333348032951,-0.01
1698138333448175907,-0.01
1698138333548384904,-0.01
1698138333648067951,-0.01
1698138333748147964,-0.01
1698138333848016023,-0.01
1698138333948278903,-0.01
1698138334048388957,-0.01
1698138334148374080,-0.01
1698138334248264074,-0.01
1698138334348300933,-0.01
1698138334448349952,-0.01
1698138334548429012,-0.01
1698138334648195028,-0.01
1698138334748291015,-0.01
1698138334848257064,-0.01
1698138334948255062,-0.01
1698138335048383951,-0.01
1698138335148114919,-0.01
1698138335248246908,-0.01
1698138335348576068,-0.01
1698138335448487997,-0.01
1698138335548283100,-0.01
1698138335648344993,-0.01
1698138335748388051,-0.01
1698138335848164081,-0.01
1698138335948246955,-0.01
1698138336048433065,-0.01
1698138336148427963,-0.01
1698138336248008012,-0.01
1698138336348131895,-0.01
1698138336448487997,-0.01
1698138336548613071,-0.01
1698138336648268938,-0.01
1698138336748156070,-0.01
1698138336848150014,-0.01
1698138336947978973,-0.01
1698138337048218965,-0.01
1698138337148607015,-0.01
1698138337248322963,-0.01
1698138337348334074,-0.01
1698138337448538064,-0.01
1698138337548504114,-0.01
1698138337648428916,-0.01
1698138337748249053,-0.01
1698138337848505973,-0.01
1698138337948348999,-0.01
1698138338048362970,-0.01
1698138338148248910,-0.01
1698138338248449087,-0.01
1698138338348577976,-0.01
1698138338448333024,-0.01
1698138338548360109,-0.01
1698138338648564100,-0.01
1698138338748655080,-0.01
1698138338848701000,-0.01
1698138338948347091,-0.01
1698138339048094034,-0.01
1698138339148591041,-0.01
1698138339248368024,-0.01
1698138339348423957,-0.01
1698138339448676109,-0.01
1698138339548480033,-0.01
1698138339648294925,-0.01
1698138339748496055,-0.01
1698138339848633050,-0.01
1698138339948209047,-0.01
1698138340047883033,-0.01
1698138340147747039,-0.01
1698138340247906923,-0.01
1698138340348217964,-0.01
1698138340448301076,-0.01
1698138340548122882,-0.01
1698138340648122072,-0.01
1698138340748074054,-0.01
1698138340848196983,-0.01
1698138340948187112,-0.01
1698138341048196077,-0.01
1698138341148156881,-0.01
1698138341248127937,-0.01
1698138341348197937,-0.01
1698138341448213100,-0.01
1698138341548230886,-0.01
1698138341648211002,-0.01
1698138341748306989,-0.01
1698138341848257064,-0.01
1698138341948123931,-0.01
1698138342048326969,-0.01
1698138342148354053,-0.01
1698138342248518943,-0.01
1698138342348110914,-0.01
1698138342448457002,-0.01
1698138342548511028,-0.01
1698138342648415088,-0.01
1698138342748189926,-0.01
1698138342848509073,-0.01
1698138342948286056,-0.01
1698138343048448085,-0.01
1698138343148524999,-0.01
1698138343248306035,-0.01
1698138343348167896,-0.01
1698138343448246955,-0.01
1698138343548393964,-0.01
1698138343648312091,-0.01
1698138343748127937,-0.01
1698138343848129987,-0.01
1698138343948165893,-0.01
1698138344048230886,-0.01
1698138344148611068,-0.01
1698138344248425960,-0.01
1698138344348783969,-0.01
1698138344448282003,-0.01
1698138344548465013,-0.01
1698138344648365974,-0.01
1698138344748372077,-0.01
1698138344848436117,-0.01
1698138344948679924,-0.01
1698138345048806905,-0.01
1698138345148761987,-0.01
1698138345248315095,-0.01
1698138345348599910,-0.01
1698138345448518037,-0.01
1698138345548702955,-0.01
1698138345648631095,-0.01
1698138345748728990,-0.01
1698138345848666906,-0.01
1698138345947977066,-0.01
1698138346048036098,-0.01
1698138346148253917,-0.01
1698138346248240947,-0.01
1698138346348180055,-0.01
1698138346448378086,-0.01
1698138346548083066,-0.01
1698138346648070096,-0.01
1698138346748090028,-0.01
1698138346848105907,-0.01
1698138346948319911,-0.01
1698138347048255920,-0.01
1698138347147694110,-0.01
1698138347248281002,-0.01
1698138347348429918,-0.01
1698138347448316097,-0.01
1698138347548073053,-0.01
1698138347648143053,-0.01
1698138347748135089,-0.01
1698138347848174095,-0.01
1698138347948412895,-0.01
1698138348048412084,-0.01
1698138348148643016,-0.01
1698138348248418092,-0.01
1698138348348628044,-0.01
1698138348449201107,-0.01
1698138348548377037,-0.01
1698138348648488044,-0.01
1698138348748298883,-0.01
1698138348848342895,-0.01
1698138348947830915,-0.01
1698138349047930002,-0.01
1698138349148317098,-0.01
1698138349248152971,-0.01
1698138349348099946,-0.01
1698138349448441982,-0.01
1698138349548180103,-0.01
1698138349648309946,-0.01
1698138349748193025,-0.01
1698138349848289966,-0.01
1698138349948299884,-0.01
1698138350048182964,-0.01
1698138350148283004,-0.01
1698138350247850894,-0.01
1698138350348083972,-0.01
1698138350447969913,-0.01
1698138350548091888,-0.01
1698138350648323059,-0.01
1698138350748074054,-0.01
1698138350848151922,-0.01
1698138350948333978,-0.01
1698138351048156976,-0.01
1698138351148442983,-0.01
1698138351248301029,-0.01
1698138351348731040,-0.01
1698138351448379039,-0.01
1698138351547933101,-0.01
1698138351647883892,-0.01
1698138351748209953,-0.01
1698138351848196029,-0.01
1698138351948307037,-0.01
1698138352048463106,-0.01
1698138352148371934,-0.01
1698138352248121023,-0.01
1698138352348311901,-0.01
1698138352448189973,-0.01
1698138352548516035,-0.01
1698138352648153066,-0.01
1698138352748307943,-0.01
1698138352848745107,-0.01
1698138352948329925,-0.01
1698138353048388957,-0.01
1698138353148140907,-0.01
1698138353248136043,-0.01
1698138353348475933,-0.01
1698138353448348045,-0.01
1698138353548283100,-0.01
1698138353648160934,-0.01
1698138353748521089,-0.01
1698138353848233938,-0.01
1698138353948080062,-0.01
1698138354048700094,-0.01
1698138354148500919,-0.01
1698138354248271942,-0.01
1698138354348062992,-0.01
1698138354448242902,-0.01
1698138354548306941,-0.01
1698138354648168087,-0.01
1698138354748188018,-0.01
1698138354848310947,-0.01
1698138354948499917,-0.01
1698138355048429012,-0.01
1698138355148319005,-0.01
1698138355248230934,-0.01
1698138355348558902,-0.01
1698138355447957038,-0.01
1698138355548394918,-0.01
1698138355648188114,-0.01
1698138355748378038,-0.01
1698138355848380088,-0.01
1698138355948271989,-0.01
1698138356048047065,-0.01
1698138356148268938,-0.01
1698138356247848033,-0.01
1698138356348309993,-0.01
1698138356448191881,-0.01
1698138356548629045,-0.01
1698138356648376941,-0.01
1698138356748507022,-0.01
1698138356848449945,-0.01
1698138356948498010,-0.01
1698138357048352003,-0.01
1698138357148747920,-0.01
1698138357248245954,-0.01
1698138357348205089,-0.01
1698138357448457956,-0.01
1698138357548708915,-0.01
1698138357648467063,-0.01
1698138357748469114,-0.01
1698138357848357915,-0.01
1698138357948497056,-0.01
1698138358048593997,-0.01
1698138358148371934,-0.01
1698138358248534917,-0.01
1698138358348073005,-0.01
1698138358448431015,-0.01
1698138358547915935,-0.01
1698138358648641109,-0.01
1698138358748754978,-0.01
1698138358848617076,-0.01
1698138358948427915,-0.01
1698138359048062086,-0.01
1698138359148493051,-0.01
1698138359248543977,-0.01
1698138359348478078,-0.01
1698138359448057889,-0.01
1698138359548413991,-0.01
1698138359648556947,-0.01
1698138359748392105,-0.01
1698138359848167896,-0.01
1698138359948724985,-0.01
1698138360048631906,-0.01
1698138360148457050,-0.01
1698138360247769117,-0.01
1698138360347728967,-0.01
1698138360448103904,-0.01
1698138360548402070,-0.01
1698138360648361921,-0.01
1698138360748613119,-0.01
1698138360848493099,-0.01
1698138360948493003,-0.01
1698138361048521995,-0.01
1698138361148359060,-0.01
1698138361248953104,-0.01
1698138361348596096,-0.01
1698138361448415040,-0.01
1698138361548609972,-0.01
1698138361648236989,-0.01
1698138361748471021,-0.01
1698138361848212003,-0.01
1698138361948195934,-0.01
1698138362048311948,-0.01
1698138362148330926,-0.01
1698138362248297929,-0.01
1698138362348645925,-0.01
1698138362448586940,-0.01
1698138362548207044,-0.01
1698138362648071050,-0.01
1698138362748384952,-0.01
1698138362848320007,-0.01
1698138362948087930,-0.01
1698138363048470020,-0.01
1698138363148628950,-0.01
1698138363248528957,-0.01
1698138363348301887,-0.01
1698138363448108911,-0.01
1698138363548295974,-0.01
1698138363648358106,-0.01
1698138363748187065,-0.01
1698138363848124980,-0.01
1698138363948499917,-0.01
1698138364048369884,-0.01
1698138364148330926,-0.01
1698138364248588085,-0.01
1698138364348563909,-0.01
1698138364448381900,-0.01
1698138364548463106,-0.01
1698138364648261070,-0.01
1698138364748562097,-0.01
1698138364848273038,-0.01
1698138364948416948,-0.01
1698138365048204898,-0.01
1698138365148083925,-0.01
1698138365248234033,-0.01
1698138365348381996,-0.01
1698138365448355913,-0.01
1698138365548259973,-0.01
1698138365648210048,-0.01
1698138365748039960,-0.01
1698138365848361015,-0.01
1698138365948431015,-0.01
1698138366048401117,-0.01
1698138366148035049,-0.01
1698138366247749090,-0.01
1698138366348165988,-0.01
1698138366448182106,-0.01
1698138366548403024,-0.01
1698138366648216009,-0.01
1698138366748538017,-0.01
1698138366848370075,-0.01
1698138366948187112,-0.01
1698138367048147916,-0.01
1698138367148323059,-0.01
1698138367248169898,-0.01
1698138367348059892,-0.01
1698138367448474884,-0.01
1698138367548257112,-0.01
1698138367648150920,-0.01
1698138367748481988,-0.01
1698138367848320007,-0.01
1698138367948612928,-0.01
1698138368048222064,-0.01
1698138368148619890,-0.01
1698138368248471021,-0.01
1698138368348634004,-0.01
1698138368448324918,-0.01
1698138368548239946,-0.01
1698138368648328065,-0.01
1698138368748704910,-0.01
1698138368848433971,-0.01
1698138368948427915,-0.01
1698138369048368930,-0.01
1698138369148773908,-0.01
1698138369248368024,-0.01
1698138369348650932,-0.01
1698138369448729038,-0.01
1698138369548770904,-0.01
1698138369648260116,-0.01
1698138369748378038,-0.01
1698138369848222017,-0.01
1698138369948754072,-0.01
1698138370048360109,-0.01
1698138370148607015,-0.01
1698138370248408079,-0.01
1698138370348311901,-0.01
1698138370448576927,-0.01
1698138370548264026,-0.01
1698138370647769927,-0.01
1698138370747982025,-0.01
1698138370848268985,-0.01
1698138370948266983,-0.01
1698138371048428058,-0.01
1698138371148226022,-0.01
1698138371248801946,-0.01
1698138371348553895,-0.01
1698138371448466062,-0.01
1698138371548696994,-0.01
1698138371648566007,-0.01
1698138371748647928,-0.01
1698138371848189115,-0.01
1698138371948705911,-0.01
1698138372048667907,-0.01
1698138372148760080,-0.01
1698138372248373031,-0.01
1698138372348628997,-0.01
1698138372448420047,-0.01
1698138372548607110,-0.01
1698138372648490905,-0.01
1698138372748512029,-0.01
1698138372848485946,-0.01
1698138372948335886,-0.01
1698138373048439979,-0.01
1698138373148324966,-0.01
1698138373248284101,-0.01
1698138373348346948,-0.01
1698138373448498010,-0.01
1698138373548614978,-0.01
1698138373648360013,-0.01
1698138373748626947,-0.01
1698138373848242044,-0.01
1698138373948657989,-0.01
1698138374048182964,-0.01
1698138374148186922,-0.01
1698138374248287916,-0.01
1698138374348586082,-0.01
1698138374448291063,-0.01
1698138374548187017,-0.01
1698138374648365020,-0.01
1698138374748492956,-0.01
1698138374848141908,-0.01
1698138374948415040,-0.01
1698138375048314094,-0.01
1698138375148492097,-0.01
1698138375248321056,-0.01
1698138375348390102,-0.01
1698138375448514938,-0.01
1698138375548654079,-0.01
1698138375648497104,-0.01
1698138375748699903,-0.01
1698138375848057985,-0.01
1698138375948661088,-0.01
1698138376048477888,-0.01
1698138376148395061,-0.01
1698138376248246908,-0.01
1698138376348730087,-0.01
1698138376448651075,-0.01
1698138376548597097,-0.01
1698138376648665904,-0.01
1698138376748604059,-0.01
1698138376848135948,-0.01
1698138376948478937,-0.01
1698138377048382043,-0.01
1698138377148463964,-0.01
1698138377248502016,-0.01
1698138377348392963,-0.01
1698138377448306083,-0.01
1698138377548252105,-0.01
1698138377648245096,-0.01
1698138377748317003,-0.01
1698138377848082065,-0.01
1698138377948271989,-0.01
1698138378047849893,-0.01
1698138378148098945,-0.01
1698138378248358011,-0.01
1698138378348251104,-0.01
1698138378448239088,-0.01
1698138378548122882,-0.01
1698138378648298978,-0.01
1698138378748003959,-0.01
1698138378848105907,-0.01
1698138378948299884,-0.01
1698138379048161983,-0.01
1698138379148163080,-0.01
1698138379248141050,-0.01
1698138379348668098,-0.01
1698138379448646068,-0.01
1698138379548263072,-0.01
1698138379648575067,-0.01
1698138379748296976,-0.01
1698138379848447084,-0.01
1698138379948585987,-0.01
1698138380048120021,-0.01
1698138380148183107,-0.01
1698138380248492002,-0.01
1698138380348887920,-0.01
1698138380448185920,-0.01
1698138380548439025,-0.01
1698138380648317098,-0.01
1698138380748281002,-0.01
1698138380848409891,-0.01
1698138380948246002,-0.01
1698138381048109054,-0.01
1698138381148444890,-0.01
1698138381248418092,-0.01
1698138381348351955,-0.01
1698138381448367118,-0.01
1698138381548170089,-0.01
1698138381648200035,-0.01
1698138381748336076,-0.01
1698138381848361015,-0.01
1698138381948414087,-0.01
1698138382048172950,-0.01
1698138382148111104,-0.01
1698138382248162984,-0.01
1698138382348081111,-0.01
1698138382448055028,-0.01
1698138382548089027,-0.01
1698138382648283958,-0.01
1698138382748507976,-0.01
1698138382848249912,-0.01
1698138382948173999,-0.01
1698138383048331022,-0.01
1698138383148180007,-0.01
1698138383248027086,-0.01
1698138383347839117,-0.01
1698138383447830915,-0.01
1698138383547662973,-0.01
1698138383647876977,-0.01
1698138383747818946,-0.01
1698138383847822904,-0.01
1698138383947880983,-0.01
1698138384048090934,-0.01
1698138384148077964,-0.01
1698138384248102903,-0.01
1698138384348047018,-0.01
1698138384448141098,-0.01
1698138384548578023,-0.01
1698138384648233890,-0.01
1698138384748303890,-0.01
1698138384848347902,-0.01
1698138384948486089,-0.01
1698138385048413991,-0.01
1698138385148917913,-0.01
1698138385247838973,-0.01
1698138385347752094,-0.01
1698138385447885036,-0.01
1698138385548193931,-0.01
1698138385648106098,-0.01
1698138385748013019,-0.01
1698138385848437070,-0.01
1698138385947987079,-0.01
1698138386048089981,-0.01
1698138386148406982,-0.01
1698138386247983932,-0.01
1698138386348572015,-0.01
1698138386447747945,-0.01
1698138386548034906,-0.01
1698138386647854089,-0.01
1698138386748425006,-0.01
1698138386847820997,-0.01
1698138386948156118,-0.01
1698138387048209905,-0.01
1698138387148433923,-0.01
1698138387248193025,-0.01
1698138387348288059,-0.01
1698138387448436021,-0.01
1698138387548600912,-0.01
1698138387648283004,-0.01
1698138387748311996,-0.01
1698138387848759889,-0.01
1698138387948721885,-0.01
1698138388048429965,-0.01
1698138388148663043,-0.01
1698138388248289108,-0.01
1698138388348535060,-0.01
1698138388448424100,-0.01
1698138388547786951,-0.01
1698138388647794008,-0.01
1698138388748080015,-0.01
1698138388848056077,-0.01
1698138388948625087,-0.01
1698138389048080921,-0.01
1698138389148408889,-0.01
1698138389248600006,-0.01
1698138389348436117,-0.01
1698138389448194980,-0.01
1698138389548258066,-0.01
1698138389648147106,-0.01
1698138389748301982,-0.01
1698138389848165988,-0.01
1698138389948385000,-0.01
1698138390048154115,-0.01
1698138390148150920,-0.01
1698138390248233079,-0.01
1698138390348079919,-0.01
1698138390448328018,-0.01
1698138390548894882,-0.01
1698138390648387908,-0.01
1698138390748651981,-0.01
1698138390848375082,-0.01
1698138390948647022,-0.01
1698138391048322916,-0.01
1698138391148631095,-0.01
1698138391248439073,-0.01
1698138391348454952,-0.01
1698138391448441028,-0.01
1698138391548641920,-0.01
1698138391648561954,-0.01
1698138391748485088,-0.01
1698138391848220109,-0.01
1698138391947875976,-0.01
1698138392048007011,-0.01
1698138392148467063,-0.01
1698138392248111009,-0.01
1698138392348401069,-0.01
1698138392448323965,-0.01
1698138392548646926,-0.01
1698138392648456096,-0.01
1698138392748810052,-0.01
1698138392848288059,-0.01
1698138392948577880,-0.01
1698138393048394918,-0.01
1698138393148552894,-0.01
1698138393248126983,-0.01
1698138393348452091,-0.01
1698138393448153972,-0.01
1698138393548002958,-0.01
1698138393648108005,-0.01
1698138393748135089,-0.01
1698138393848817110,-0.01
1698138393948482036,-0.01
1698138394048422098,-0.01
1698138394148394107,-0.01
1698138394248277902,-0.01
1698138394348681926,-0.01
1698138394448597908,-0.01
1698138394548311948,-0.01
1698138394648255109,-0.01
1698138394748538017,-0.01
1698138394848273038,-0.01
1698138394948288917,-0.01
1698138395048315048,-0.01
1698138395148663043,-0.01
1698138395248367071,-0.01
1698138395348825931,-0.01
1698138395448506116,-0.01
1698138395548247098,-0.01
1698138395648338079,-0.01
1698138395748338937,-0.01
1698138395848529100,-0.01
1698138395948673009,-0.01
1698138396048218965,-0.01
1698138396148360967,-0.01
1698138396247740030,-0.01
1698138396348253965,-0.01
1698138396448353052,-0.01
1698138396548316001,-0.01
1698138396648381948,-0.01
1698138396748383045,-0.01
1698138396848752021,-0.01
1698138396948381900,-0.01
1698138397048635959,-0.01
1698138397148753881,-0.01
1698138397248331069,-0.01
1698138397348457098,-0.01
1698138397448215961,-0.01
1698138397548264980,-0.01
1698138397648032903,-0.01
1698138397748512029,-0.01
1698138397848016977,-0.01
1698138397948347091,-0.01
1698138398048248052,-0.01
1698138398148458003,-0.01
1698138398248581886,-0.01
1698138398348510026,-0.01
1698138398448575019,-0.01
1698138398548166036,-0.01
1698138398648288011,-0.01
1698138398748794078,-0.01
1698138398848115921,-0.01
1698138398948525905,-0.01
1698138399048213958,-0.01
1698138399148010015,-0.01
1698138399248338937,-0.01
1698138399348520040,-0.01
1698138399448391914,-0.01
1698138399548232078,-0.01
1698138399648216009,-0.01
1698138399748389959,-0.01
1698138399848540067,-0.01
1698138399948664903,-0.01
1698138400048177003,-0.01
1698138400148458957,-0.01
1698138400248258113,-0.01
1698138400348685026,-0.01
1698138400448138952,-0.01
1698138400548422098,-0.01
1698138400648096084,-0.01
1698138400748516082,-0.01
1698138400848222017,-0.01
1698138400948478937,-0.01
1698138401048454046,-0.01
1698138401148638010,-0.01
1698138401248150110,-0.01
1698138401347959041,-0.01
1698138401448539018,-0.01
1698138401548433065,-0.01
1698138401648226976,-0.01
1698138401748366117,-0.01
1698138401848242998,-0.01
1698138401948987007,-0.01
1698138402048294067,-0.01
1698138402148540019,-0.01
1698138402248466968,-0.01
1698138402348457098,-0.01
1698138402448231935,-0.01
1698138402548608064,-0.01
1698138402648350954,-0.01
1698138402748506069,-0.01
1698138402848143100,-0.01
1698138402948247909,-0.01
1698138403048398017,-0.01
1698138403148391962,-0.01
1698138403248202085,-0.01
1698138403348203897,-0.01
1698138403448219060,-0.01
1698138403548573017,-0.01
1698138403648092985,-0.01
1698138403748339891,-0.01
1698138403848351955,-0.01
1698138403948349952,-0.01
1698138404048069953,-0.01
1698138404148534059,-0.01
1698138404248433113,-0.01
1698138404348582029,-0.01
1698138404447921991,-0.01
1698138404548166990,-0.01
1698138404648288011,-0.01
1698138404748610973,-0.01
1698138404848551034,-0.01
1698138404948343992,-0.01
1698138405048397064,-0.01
1698138405148467063,-0.01
1698138405248238086,-0.01
1698138405348213911,-0.01
1698138405448066949,-0.01
1698138405548203945,-0.01
1698138405647762060,-0.01
1698138405748275041,-0.01
1698138405848259925,-0.01
1698138405948436975,-0.01
1698138406048376083,-0.01
1698138406148298025,-0.01
1698138406247986078,-0.01
1698138406347739934,-0.01
1698138406447905063,-0.01
1698138406547852993,-0.01
1698138406648206949,-0.01
1698138406748790025,-0.01
1698138406848249912,-0.01
1698138406948771953,-0.01
1698138407048624038,-0.01
1698138407148376941,-0.01
1698138407248056888,-0.01
1698138407348416090,-0.01
1698138407448021888,-0.01
1698138407548268079,-0.01
1698138407648488044,-0.01
1698138407748296022,-0.01
1698138407848259925,-0.01
1698138407948235988,-0.01
1698138408048372030,-0.01
1698138408148422956,-0.01
1698138408248526096,-0.01
1698138408348718881,-0.01
1698138408448388099,-0.01
1698138408548743009,-0.01
1698138408648719072,-0.01
1698138408748677968,-0.01
1698138408848351955,-0.01
1698138408948343992,-0.01
1698138409048398017,-0.01
1698138409148499965,-0.01
1698138409248434066,-0.01
1698138409348485946,-0.01
1698138409448409080,-0.01
1698138409548495054,-0.01
1698138409648303985,-0.01
1698138409748472929,-0.01
1698138409848220109,-0.01
1698138409948512077,-0.01
1698138410048340082,-0.01
1698138410148334980,-0.01
1698138410248230934,-0.01
1698138410348543882,-0.01
1698138410448139905,-0.01
1698138410548533916,-0.01
1698138410648296117,-0.01
1698138410748991966,-0.01
1698138410848351001,-0.01
1698138410948379039,-0.01
1698138411048207998,-0.01
1698138411148399114,-0.01
1698138411248251914,-0.01
1698138411348347902,-0.01
1698138411448347091,-0.01
1698138411548639059,-0.01
1698138411648432016,-0.01
1698138411748286962,-0.01
1698138411848241090,-0.01
1698138411948225021,-0.01
1698138412048150062,-0.01
1698138412148471117,-0.01
1698138412248735904,-0.01
1698138412348618984,-0.01
1698138412448283910,-0.01
1698138412548399925,-0.01
1698138412648478031,-0.01
1698138412748303890,-0.01
1698138412848550081,-0.01
1698138412948327064,-0.01
1698138413048106908,-0.01
1698138413148411989,-0.01
1698138413248323917,-0.01
1698138413348352909,-0.01
1698138413448590040,-0.01
1698138413548760890,-0.01
1698138413648205041,-0.01
1698138413747976064,-0.01
1698138413848373889,-0.01
1698138413948117971,-0.01
1698138414048255920,-0.01
1698138414148422002,-0.01
1698138414248430013,-0.01
1698138414348190069,-0.01
1698138414448461055,-0.01
1698138414548679113,-0.01
1698138414648606061,-0.01
1698138414747823953,-0.01
1698138414848210096,-0.01
1698138414948250055,-0.01
1698138415048280954,-0.01
1698138415148380041,-0.01
1698138415248111963,-0.01
1698138415348474979,-0.01
1698138415448167085,-0.01
1698138415549115896,-0.01
1698138415648451089,-0.01
1698138415748414993,-0.01
1698138415848145008,-0.01
1698138415948453903,-0.01
1698138416048522949,-0.01
1698138416148211956,-0.01
1698138416247987985,-0.01
1698138416348933935,-0.01
1698138416448430061,-0.01
1698138416548309087,-0.01
1698138416648514986,-0.01
1698138416748836994,-0.01
1698138416848411083,-0.01
1698138416948560953,-0.01
1698138417048358917,-0.01
1698138417147855997,-0.01
1698138417248116970,-0.01
1698138417348169088,-0.01
1698138417448318004,-0.01
1698138417548604011,-0.01
1698138417648240089,-0.01
1698138417747797966,-0.01
1698138417848026037,-0.01
1698138417948580980,-0.01
1698138418048309087,-0.01
1698138418148273944,-0.01
1698138418248495101,-0.01
1698138418348547935,-0.01
1698138418448322057,-0.01
1698138418548258066,-0.01
1698138418648001909,-0.01
1698138418749057054,-0.01
1698138418848083019,-0.01
1698138418948424100,-0.01
1698138419048590898,-0.01
1698138419148253917,-0.01
1698138419248198986,-0.01
1698138419348726034,-0.01
1698138419448425054,-0.01
1698138419548592090,-0.01
1698138419648333072,-0.01
1698138419748347043,-0.01
1698138419848365068,-0.01
1698138419948470115,-0.01
1698138420048378944,-0.01
1698138420148494005,-0.01
1698138420248307943,-0.01
1698138420348400115,-0.01
1698138420448544979,-0.01
1698138420548474073,-0.01
1698138420647939920,-0.01
1698138420748261928,-0.01
1698138420848170042,-0.01
1698138420948400974,-0.01
1698138421048943042,-0.01
1698138421148252010,-0.01
1698138421248315095,-0.01
1698138421348416090,-0.01
1698138421448196887,-0.01
1698138421548365116,-0.01
1698138421648325920,-0.01
1698138421748321056,-0.01
1698138421848741054,-0.01
1698138421948424100,-0.01
1698138422048182964,-0.01
1698138422148555994,-0.01
1698138422248416900,-0.01
1698138422348644971,-0.01
1698138422448288917,-0.01
1698138422548365116,-0.01
1698138422648087978,-0.01
1698138422748291015,-0.01
1698138422848284006,-0.01
1698138422948451995,-0.01
1698138423048324108,-0.01
1698138423148345947,-0.01
1698138423248230934,-0.01
1698138423348402976,-0.01
1698138423448278903,-0.01
1698138423548753023,-0.01
1698138423648164033,-0.01
1698138423748215913,-0.01
1698138423848254919,-0.01
1698138423948124885,-0.01
1698138424048204898,-0.01
1698138424148693084,-0.01
1698138424248316049,-0.01
1698138424348232984,-0.01
1698138424448328018,-0.01
1698138424548268079,-0.01
1698138424648394107,-0.01
1698138424748016119,-0.01
1698138424848072052,-0.01
1698138424948534965,-0.01
1698138425048494100,-0.01
1698138425148652076,-0.01
1698138425248470067,-0.01
1698138425348103046,-0.01
1698138425448935985,-0.01
1698138425548532009,-0.01
1698138425648684024,-0.01
1698138425748730897,-0.01
1698138425848228931,-0.01
1698138425948211908,-0.01
1698138426048167943,-0.01
1698138426148587942,-0.01
1698138426248363018,-0.01
1698138426348552942,-0.01
1698138426448460102,-0.01
1698138426548621892,-0.01
1698138426648137092,-0.01
1698138426748239040,-0.01
1698138426848123073,-0.01
1698138426948404073,-0.01
1698138427048372030,-0.01
1698138427148232936,-0.01
1698138427248545885,-0.01
1698138427348707914,-0.01
1698138427448260068,-0.01
1698138427548470020,-0.01
1698138427648031949,-0.01
1698138427748132944,-0.01
1698138427848134994,-0.01
1698138427948525905,-0.01
1698138428048522949,-0.01
1698138428148725986,-0.01
1698138428248648881,-0.01
1698138428348551988,-0.01
1698138428448143005,-0.01
1698138428547955989,-0.01
1698138428648020982,-0.01
1698138428748181104,-0.01
1698138428848467111,-0.01
1698138428948622941,-0.01
1698138429048321008,-0.01
1698138429148171901,-0.01
1698138429248475074,-0.01
1698138429348270893,-0.01
